tweet_text,label
mean past lol regular basis  post black square ig mean anything especially continues racist offensive bye,1
If actually knew anything history  black people slave white people hundreds years move past leave past way forward  Every race history suffered pain another race,1
dumb niggers swear watch video youtube always spot pengaleng crowd fuck twats,1
She Mad nah  RT FUCK OBAMA  dumb ass nigger  HE IN OFFICE  AGAIN  WHERE ARE YOU ,1
said sounded dumb FUCK  A woman got called  nigger  WalMart defending Hispanic woman  Stay school ,1
Are kidding  That dumb fucking nigger community organiser never jobHe muslim fuck  allah Koran,1
I feel like called negro business setting hurts worse called nigger middle class white supremacists ,1
They better take cambell second half I stand dumb ass nigger  Put gradkowski  Fuck man,1
FUCK NIGGERS I FEEL YOU MY MAN I HATE COONS RT shut dumb nigger,1
Niggas ALWAYS b ready2make Crackas niggER analyst look dumb fuck dey got crystal ball dawg dey DO NOT Kno fo sho,1
plz get shot like nigger Tupac FUCK YOU DUMB BITCH ,1
It aye  Fella came forward days later  The lad  utterly disgusting  As bad throwing cups shite Utd fans eh  Or calling black kid nigger twitter audacity racially abused one fans  Or wearing Suarez tshirt ,1
Just told dude fuck called someone gas station  dumb nigger  gtfo ,1
Everyone feels safe disrespect Black people  Using terms negative terms referring us like Nigger  Hotep  Bitch  Ho  Its disgusting,1
dumb AS FUCK yea senior  NOT nigger ,1
Silly bitch RT You mad naw  RT FUCK OBAMA  dumb ass nigger,1
If concerned Black Lives Matter still driving company used abused Coloured people past  Would anything Multi Millions getting would ,1
first impression  funny gujju nickname head  harshu I like  yes man one fav mutuals ever crush  noo color remind  pastel blue,1
FUCK OBAMA  dumb ass nigger AYE BITCH YOU USIN THA  N  WORD A LIL TO LOOSLY THOUGH YOU NEED TO CHILL,1
Your mother wants suck dick though  RT FUCK OBAMA  dumb ass nigger,1
barack obama faggot amp  nigger  real men HATE gays  FUCK YOU YOU DUMB ASS BITCH  ignorant reason son ,1
The fact black men joke cool Yt woman calling nigger sex black women calling selves YT mans whore jokes disgusting,1
Fuck dumb nigger I hang cherry treeMe 2017,1
I called nigger  faggot  dumb fuck  dumb chimp  horrid slurs multiple times  Like I said  easy journalist ,1
racism everywhere example incident called nigger outside apartment right Cincinnati,1
jail time bruhRT Romney12 fuck obama I going try kill nigger dumb black population votes potus ,1
Fuck banks stupid dumb nigger,1
When feed racism become small racist  shit inferior  Racism exist 4 colored people ,1
Everyone Is A  Nigger  Today According To Can He Be Racist  THE NIGGA IS BLACK YOU DUMB FUCKS  lol,1
I details  YOU fucking droopy eyed cock sucker nigger loving Cunt Is home dumb fuck,1
All disrespect yo slave ancestors niggers dumb shoulda pulled shit natives got yo damn land told whites fuck kill trespass  You All went slavery slavery  dumbass niggas,1
Get  RT FUCK OBAMA  dumb ass nigger,1
Wait  wait  wait  So white folks help racist  I asking mine saying years  like  think racism bred genes  kind like yellow hair amp  strangely colored eyes  If could shout affirmative  would surely appreciate ,1
fuck dumb new nigger carts fucking sucks,1
LOL ILL FLAME THE FUCK OUTTA ALL THEM DUMB NIGGERS BUT YET THEY ARE ON MY DICK ANY OTHER TIME  lol,1
Can see dumb ugly fuck name wayne ugly black trash nigger name wayne pussy complexion pictwittercomRNkqxuMeZt,1
tosh0 fuck nigger asshole fat ass dumb shit ok,1
 Acts 2918497  PEOPLE  humanity God created  everyone  looking exactly way God looks  Divine Dark Skinned  Golden  Negro  God colored people except white species Nephilim created humanity  children devil  God called  obvious,1
Fuck want bring us rbar  Dumb niggers  Lmao  Aww poor thing,1
fuck dumb rat bitch  bought bunch nigger donkeys ,1
Might pull wit yo bitch make niggas sick,1
School boy Q fuckin nigger amp  I dumb spending 8 minutes trying decipher fuck typed ,1
HOW SALTY ARE WE  S LTY AS CAN BE looks like O rice salt  You sir dumb nigger fuck,1
Lightskinned nigger It dumb fuck see say I bleached ,1
Destroying white neighborhoods wtf wrong  And assume everyone decent safe neighborhood white  What ab colored people neighborhood  And go racist people matter color  Your literally showing racism right,1
know dumb nigger ugly fuck,1
I Black  I like called birth name  It acceptable called Negro variation word N  r When classifying Caucasian white  refer Black African American ,1
 colored  folk  Are even embarrassed racism ,1
Haa mad  FUCK OBAMA  dumb ass nigger ,1
Why deal issue first  People dying S Kaduna political mind want people keep dying focus taraba states  someone father shot head southern kaduna  political mindset jus pray one day,1
Ooh  racism  I scared  T I wrong looks pic r nigger loving fag dumb ass fuck,1
michael clifford 5sos fuck dumb ass nigger h8 follow  x454,1
Bitch shit feed  like fuck  even Tuesday  dumb niggers retweeting obviously,1
Fuck dumb nigger Ok Danny,1
I fascinated  His image put site White Right Wing Fascists Spain make fun Latin Americans  They roasted  called  negro  etc  This made angrier hate black people ,1
I AGREE FUCK THAT NIGGER dumb ,1
J  could like I literally hate niggers  Oops I Am sorry  Black Lives Matter coon chips would get activate support  Its disgusting weak  Do tf better ,1
TF  RT Black people disgusting  Go something niggers  We good ,1
Niggas killing niggas dumb shit days  niggers need link get money fuck bitches  middle finger da drama str8,1
Do try rob friend dumb nigger  Fuck,1
clearly craving Twitter attention smh RT FUCK OBAMA  dumb ass nigger,1
My Bad Can Black Niggers  Annoying  Pubic Hair Pick  disgusting Clevlen  black black,1
go fuck mother jerk weak suicidal lefty s want kill trump  time TDS crew stream yell niggers kikes  dumb idiot,1
crazy 2019 white bitches still paint face black still say Nigger  fucking disgusting,1
FUCK SCHOOL THAT IS FOR YOU ALL LAMES DUMB ASS NIGGERS ,1
 Acts 2917256  DARK Skinned  Golden  Negro  assigned condemnation God called  TARES  Satan world look like normal people  wrong colored  people God s people white instead black dark skinned  Golden  Negro ,1
sensor FUCK bitch  dumb nigger,1
Ignorance finest RT 1st  RT FUCK OBAMA  dumb ass nigger,1
FUCK OBAMA  dumb ass nigger someone help bitch lost ,1
Help America RT FUCK OBAMA  dumb ass nigger,1
Right  hard say anything  sports  though I certainly held opinion past  This responding complete racist POS throwing hate ton black athletes right  hiding behind  sports  ,1
 lil Reese s ass  stupid bitch  FUCK OBAMA  dumb ass nigger ,1
Thanks follow BlackCollective Family  ignited new way life Black America called Negro Unity Defenders Inc  We Leaders New School  Any us LEGALLY stop dying White Domestic Terrorism  Everybody Rise,1
Girl FUCK YOU  RT FUCK OBAMA  dumb ass nigger,1
learn uneducated ass wipe  Niggers amp  illegals work anymore scum sell drugs dumb fuck,1
go fuck dumb black nigger,1
FUCK OBAMA  dumb ass nigger lt  lt  lt  hahah salty  ,1
You Are half black saying nigger amp  dumb fuck  Why would ever use word ignorant cunt  YOU half black makes worse,1
Me sideeying film critic twitter defended goofy negro called Blue Ivy ugly white woman blamed us Greenbook Oscar NOW want speak lives matter  I Am good  We need ,1
If wear Jordans  getting junts drop tomorrow dumb ass fuck nigger ,1
well must  dumb nigger  bcuz choose watch game  sound dumb fuck  get fuck timeline,1
Help America RT FUCK OBAMA  dumb ass nigger,1
I never heard United White College Fund I heard United Negro College Fund yes  iswas called NEGRO,1
All mofos play ball need go Pistol school end looking like dumb niggers  MJs best  Dr J  fuck niggers,1
Congrats milestone  Did dtiys challenge  I believe I also first one post hehe  I hope like ,1
What fuck dumb nigger  go copyright claim KSIs video dumb fuck  Just tryna make money ,1
Fuck playing games dumb whore bitch say face nigger  ,1
Racism select White clothes wash first Black Colored ones  Do racist  Wash together ,1
bitch blackpeople  dickall tanning booth tryna get dark  dumb ass get realnigger ya life white trash,1
You 2 dumb ugly fuck nigger name wayne dumb ugly nigger pictwittercomXHi7DUYOmn,1
Dumb nigger  yea fuck yea must high school education minimum,1
And go  say nigguh nigger kick ass  shut fuck dumb fucks  Ugh ,1
old news whitey RT ARE YOU SERIOUS  I HAVE BEEN LIED TO THIS WHOLE TIME RT NKoreans ChinamenDumb Nigger,1
yu claim mii girl nd call dumb nigger  But obviously smarter,1
Is Natalie Portman  Sad  I loved Black Swan  Leon  The Professional  etc  But politics divisive I watch anything past future  Oh well ,1
EW YOU ARE NASTY AS FUCK WTF DUMB NIGGER BITCH ,1
But whole million GTi  Nah fam nigger dumb fuck  Id rather buy performance pack GTi Audi S3 money ,1
fuck cock head nigger bitch  suck dick 20 beat gay faggot ass game dumb spick ,1
feel like first one ,1
YOU ALL SEE THIS  Rt  FUCK OBAMA  dumb ass nigger  RT wow  blessed day sweetheart  Will pray people like ,1
Lmfao white person done called Obama magic negro ,1
Big family called el negro growing I hang racist white men also think less I compared child  would hesitate throw wall I slipped  energy,1
Going ride wid chopper friend dem  Fuck broke niggers dumb bitchs skrr skrr c onda blocka  ,1
Aunt Jemima first black female millionaire  Why would ANYONE want forget history  She remembered put pedestal inspiration  Sadly I know current  cancel culture  destroys statues amp  tears past  change anything ,1
 fuck dumb NIGGER,1
course born serbia  fucked A Serbian Film,1
HEY GIRL IS SPARTAN MAN  FUCK ALL THESE BARBIE WHORES FUCKIGN DUMB ASS KUNT ASS NIGGERS,1
We dumb fuck  Unsubscribing one niggers  Look  look us  All niggas look dumb fuck  ,1
Bet sucked hella nigger dick life though  RT  FUCK OBAMA  dumb ass nigger ,1
Racism select White clothes wash first Black colored ones  Do racist  Wash together,1
Stfu  RT lol Chaunasee brittane dumb niggers fuck,1
Ok let us get straight  point  even anything  I talking openly calling someone else Hitler  looked past Black face directed towards comment,1
Love vids man always one first watch ps  would like gfuel,1
Photoset  ianthebobo  dumb  Yup  They niggers right  Because ignorant fuck ,1
Ignorant nigger  What else knew  Show fuck humanism dumb motherfucker,1
fuck  take 2500 followers fucking self  fucking idiots  niggers dumb even give shit without hating ,1
YOU DUMB WHITE NIGGER ILL FUCK YOU,1
I Am bigamist could tell last facebook update dumb nigger bitchs facebook  If fuck,1
thought said  hotep  like white person called,1
first thought trying would one favs like bottom 5 never rate tracks least 20th listen,1
Because I Am pretty sure way past society consider nonblack person painting look black black face  I would think calling anything else would watering harmful act  But  I Am white I defer black people ,1
You make want black dumb fuck nigga RT Lol I one Hilarious Nigger ,1
want make list fit people add loads search ill remember name one time whoevers first going like wtf weird,1
I respectfully disagree word Negro nword  You black people need make minds want called  You Are setting white people called racist ,1
 negro equal white man  slavery  subordination superior race  natural normal condition  Alexander Stephens  Confederacy VP Nancy Pelosi called statue  others  removed Capitol ,1
You Are fat ugly  Thank god amount anything life  You would take space RT  FUCK OBAMA  dumb ass nigger ,1
FUCK OBAMA  dumb ass nigger bitch front right amp  said FCKN doubt I would slap hoe,1
You know Negro means black Spanish right  If I called white white would insult racist ,1
LMAO dumb bitch white AS FUCK amp  going sit call black say  nigger  WTF,1
Idgaf shorty wear niggas look buh Fixing To stop ha looking bad asl,1
Allow bomb first play last possession  Fuck  Learn fucking football IQ Defense fucking dumb niggers,1
Dumb nigger  Fuck ,1
We called  60s  Negro loving white women  They ruined I know many black mens lives  Just destroyed guys  It tragic ,1
Opelika fans Nigger right  bad 99 percent know means ignorant dumb fucks,1
 bitch fuck dyke bitch fuck shit nigger pussy ass blue haired bitch fuck dumb ass nigger fuck pussy ass,1
This twitter  I Am Going To speak freely  NIGGERthat dumb white fucks like get ass whooped,1
Also past job black coworkers would greet What Nword  older black woman overheard angry say anything I told manager worker never got trouble  black well  hmm  Black privilege ,1
That Is I feel  RT Dumb ass nigger  I swear god hit would knocked fuck,1
 RT Fuck every nigger want  Dumb suckers keep trying  Haha,1
Every day Trump proves Black man better President YOUS  Ah  pesky racism new rose colored glasses ,1
FUCK OBAMA  dumb ass nigger attack ,1
YOU ARE THE ONE THAT BLOCKED ME IN THE FIRST PLACE  ,1
dumb niggers FUCK THEM,1
one day tell niggers get job  next criticize Obama giving jobs  Make mind dumb racist fuck,1
That pretty much gist  If I learned anything past couple years  good Republicans  There people learn errors ways change  great  time  And people fuck ,1
LMAO RT Racism select white clothes wash black colored ones  Do racist  wash together,1
Black ugly bitches jealous sexy white girls  Black bitches know black guys love sex white girls sex black ugly hoes  Do Not jealous niggers  sex black hoes disgusting  Feel like punching black hoes fat lip faces,1
I want start NO NIGGERS campaign I tired dumb fucks n people love n raised,1
Why ask question  So show report says uk least racist  Take look comments black lives matter post anything mentions Muslims see UK huge rise racism past decade,1
If platform  speak colored community racism  If  still say something  Either way sign petitions full parent consent underage go protests ,1
Nothing disgusting niggers enable non black women disrespect black women lmaoo,1
Very true  It nice show watch racism incident  Did Ricky pick anybody white ,1
Obama fuck ya mama FUCK OBAMA  dumb ass nigger OOBBAAMMAA  THT NIGGER IS YOUR PRESIDENT  LOL  ,1
Shut fuck dumb  stupid  smelly  tree climbing  uneducated  cotton picking  beattle eating nigger,1
Exactly like distant cousins  JUST like called white people Jewish course  still decedents Rome  Not distant cousins  NEGRO  So close pretending us right ,1
To dumb fucks keep saying  nigger day  go jump bridge  nigger trash  So try  And You Welcome,1
Going Max Macys shit say fuck bill like real dumb ass nigger ,1
Nigga fuck dumb ass  Go fucking rape dad  And go pick fucking cotton gay nigger ,1
Report cards today  Fuckdumb nigger worth nothing,1
retweet bleieve god  saw scroll  someone black replies  stfu  reply back  fuck dumb nigger ,1
yo CTRL fuck talk much fucking shit dude fucking cool dumb fucking nigger,1
You 2 dumb ugly nigger name Wayne Positive trash soft ass nigga black amp  brown fuck red white pictwittercom5YE1MgKKx0,1
I care would watch someone white say n word reason knowing back people used spat called nigger  negro  nigga  And words used degrading way  White people use  And picked,1
I referring specific incident white Clemson coach  according first hand accounts former players  called black player nigger derogatorily  blacks tried take back word  Racism tolerated  It depends word used ,1
Blacks wack name deaming  Tell word negros came demeans white people say also racist  Is called bullying I think name calling sort bullying ,1
fucking nigger  MLG variant UMG  rapid fire blocked  Dumb fuck ,1
First impression  woah really nice 0 nickname head  Serbian closeness ratings  110  8  I Do Not Know like  yes amazing  friend lt  33 ever crush  post  want one random thought  translator Pog,1
Then black community stop calling nigger time stop calling colored people  Why white color  Words matter  Stop racism ,1
I laugh everything  EXCEPT chiease jokes people make bout eyes  dumb fuck niggers,1
NEGER AND NIGGER ARE EXACTLY dumb fuck  justifying racist remark,1
The extreme racists Buzzfeed hypersensitive angry black host made  He referred  Negro  respectful way referring black Americans racist Malcolm X called racial slur amp  said white people refer Negroes blacks ,1
Your friends stupid niggers help  All make stupider fucking dumb fuck,1
oh get fuck dumb prick RT So Obama nigger supporter faggots ,1
Call disgusting  Because non BLACK person  especially white one  calls nigger I Am going slap dogshit  new day Karens around world ,1
Then I get called chink ass nigger picking cotton laced opium dumb fuck self know beat campaign,1
I said  people still like caves  OR THIS ONE BELOW  I uploaded photo went  thug life  talking White people dying called castles I showed trash  truly hate us  The negro race changed  Get used,1
You fucking dumb nigger Fuck Obama fuck opinion SHO IS A DUMB NIGGER SHO IS MASTA,1
When black people call someone nigger even kidding annoying sound dumb fuck  Know tf came,1
Lmao dumb  RT What CIAA  Colored Imbeciles Athletic Assoc  Lmao,1
first  one irish dare secondly  opinion  unnecessary lt  3,1
You goin Jail  RT FUCK OBAMA  dumb ass nigger,1
Tweets make sound dumb fuck RT KKEruh You sound like stupid nigger ,1
I hate people say nigger  My neice black  amp  I care counts  take offense  It disgusting word ,1
Haha I love black people  Jus hate niggers dumb fuck,1
Why r rich celebrity niggers angry whites seek fuck dumb white bitches  Can anyone explain ,1
He nah JODIE RIP  mentions 3  2  1  RT Fuck dumb nigger Obama,1
I care say nigger  YOU DUMB FUCK I WAS QUOTING SOMEONE,1
You r mist civil rising  The rule law exist  Take rose colored glasses  I suggested folk need study Civil Right movement  Read books articles people lived walked  Read racism ,1
Fuck Fonzi RT Keyshawn Johnson dumb ass nigger,1
Fuck dumb ass niggers  I call fuckers niggers  shoe fit wear  An white folks niggers  Idgaf bout tht word,1
Its niggers thing  fuck us fuck us court case revolt fuckin dumb motherfuckin nigger,1
Nazis happened Germany  But every fucking time ANYTHING happens fight Black people America fucking slaves HERE suffer past day  infiltrated REMEMBER The Holocaust ONLY HAPPENED EUROPE  USA  I Am tired ,1
Human white  I see colored  That Is keeps racism going ,1
Shut Fuck Up I love black friends least act LIKE niggers  Unlike dumb ass mother ass fuckers ,1
I never heard member military past present black white say anything name base racist I dought would fighting middle war,1
SANTA JUST  IS  WHITE,1
You 2 dumb ugly nigger I love amp  Lil punk son fuck pussy ugly nigger black brown positive pictwittercom1k8kgYhX1t,1
omg 2  saying dumb fuck amp  makes sound like dumb nigger  RT wordsihatetohear dead ass,1
I sorry Lebron dumb ass fuck fuck passing fucking NIGGER  ,1
FUCK OBAMA  dumb ass nigger Educate Yourself ,1
Disgusting  This Baton Rouge Judge  Mike Erwin  openly called Black woman nigger local restaurant ,1
Amanda Palmer s saying nigger nearly 10 yrs  black fans told disgusting  She feel need apologize  This video singing nigger yr campus  Is school supports ,1
Look dumb fuck RT Only America get day niggers birthday 911,1
Just case hear I got Nigger commit Mark Meadows propping Lynn Payton  To say Trump racist  Nullifying Trump racist  I got Nigger crap says ass racistDumb fuck Meadows ,1
I really cba pay attention sudani twitter right dumb yutes picking choosing get black know police system gives fuck tribe come  light skin  Arab descent  Were niggers you,1
Shut fuck dumb nigger ,1
fuck bitch  stop posting shit cunt headass nigger  bust yo ass dumb bitch cunt,1
HAHAHAHA THIS DUMB NIGGER ON OMEGLE WAS LIKE YOU FROM SCOTLAND  I AM BROWN HOW THE FUCK CAN I BE FROM SCOTLAND,1
racism mean divide WHITE skinned mfs COLORED  negro  mfs  deception  either negro around world ,1
according I following  A dumb nigger baby  A simple ass nigga  A dumb fuck  selfesteem drops 39 points  llf ,1
stfu ignorant fuck sound stupid dumb nigger,1
excessive police brutality experienced  peaceful  protestors past months  frankly want see anything get better  trying defend broken status quo targets black people minorities prejudice excessive ,1
 Acts 2919886  SEE St Matthew 130  LET  grow  world  together  referring God s divine dark skinned  Golden  Negro Hebrew creation God s people white species Nephilim creature people Devil called  TARES  God  children  enemy ,1
Black people expected anything  depended anything  Yet free participate  work  enjoy freedom humans across globe  If waste energy past wasting building future ,1
Done wit dis dumb ass exam I got question wrong cuz I put  The Great Migration  I put  Great Migration  fuck nigger,1
Black friend racist  I think people dosay racist things racist amp  think calling Black people ni  ers  apes birtherism racist part problem amp  learned ANYTHING past two months ,1
said  even see Snyder cut Thanos slightly better one  come conclusion  And reply contrasting first tweet ,1
yeah  Dude bus ride  Phenomenal  Holy fuck  You know grinds gears  Niggers  Jeremiahs dumb  ,1
Yeah  country white anybody slight tan likely  best  get  affectionate  nickname  Negro  slur Spanish unless said malice  worst called  negro de mierda  especially poor ,1
I forgot mention called black guy  nigger  nigga  simply police officer  Disgusting  Yet  claim fight racists  Yea  right ,1
fuck nigga dumb ass nigger cunt monkey bitch thing,1
romney dat nigga voitin fo skrateup dumb ass nigger  could fuck around get smoked lmao,1
He quick play noble detastes racsim one employees called negro  said major issue swept carpet  But I defend white man  dismisses,1
But little boy  regardless color  deserve told  wear sweater promote racism meaning US think certain colored people able wear clothes another color  say equal  mean,1
WOW YOU DUMB NIGGERlt  FUCK YOU AND YO HEALTH CARE NIGGA,1
Because take one incident reverse without reversing context  We live society white people face systematic racism  greater difficulty getting jobs  housing  healthcare access  based white  You pick amp  choose parts reverse ,1
I singing told shutup I said Bitch fuck yur cousins said stfu dumb nigger,1
Can believe one white mates called negro racism exist Scotland,1
FUCK OBAMA  dumb ass nigger well FUCK YOU  got 2nd term obviously dumb YOU ARE,1
FOR FUCKS SAKE YOU ARE IN A LIBRARY STFU DUMB CUNT STOP CALLING YOUR LEBONIGGER  CUNTS ON YOUR PHONE JESUS CHRIST,1
FUCK YOU THAT SAY  NIGGA  AND  NIGGER  ARE DIFFERENT BECAUSE ITS NOT DUMB ASS ,1
Her  I wish I black  2 minutes late  r Fuck obama dumb nigger yupp black people say ,1
Lol sad RT LOL  Yep  RT He still president  RT FUCK OBAMA  dumb ass nigger,1
FUCK OBAMA  dumb ass nigger Girl Stfu Witcho Mad Ass  You Are Very Ignorant Yo ,1
first impression  WEEB  nickname head  Jewel closeness ratings  110  9 like  yes  dtsgc mootie  friend  gt  ever crush  post  want one random thought  need watch anime pfp,1
Dude Going Off On My Page Talking About Why Be Ignorant  Called Me A Nigger And Called Me A Dumb Fuck  amp  All I Can Do Is Laugh ,1
He MAD RT These crackers hold us back RT Hahaha yurr madd RT FUCK OBAMA  dumb ass nigger,1
I ugly nigger  Look skin dumb fuck nigger I see  You ugly dog shit Bitch,1
That dumb fuck  grow nigger,1
oo first one spotted kuroo hes actually waiting kuroo got lazy draw KDNDKSK ill finish one day okay  symbolic version kuroo ig HAHAHAHA intentional thank noticing,1
I wish white person would refer colored  You might well call nigger  Racism finest,1
Are called negro white people face often  When fill applications ever checked  negro  box  Do ever read news stories subject  victim suspect referred  negro  ,1
  FUCK OBAMA  dumb ass nigger  mad next 1460 days,1
first impression  seem nice nickname I would give  know emoji fits  sorry think one I like  yeah  mutual honest  never interacted seen tl cool I ever disliked  nope,1
So someone say nigger ww3 abiut start illiterate dumb fuck say nigga  good best  WTF  ,1
Y fuck hoe ass got dumb ass voice mail gets every time  I b like hello hello  change shit nigger,1
Do people really still say  TN  If enough balls say  typical nigger  maybe say  Dumb fucks ,1
shut fuck dumb nigger,1
Cool  He done even fucking SAID anything prowhite past 3 years  Pro black  Yup  Pro Mexican  Yup  Pro American  Nope ,1
niggas want somebody mom bad  motivate even motivate  ,1
All nigger lovers die first get run people Muslims Americans African Americans good job dumb fucks,1
wow  old fuck  dumb fuck RT dumbass nigger,1
Felder vs USTA  Judge E Ramos assigned case  Anthony Simmons harassed  called monkeyNYPD LT T Sheppard called  nigger  Black female attendant 2017 US Open Tennis  investigation attendant fired seasonal jobDisgusting,1
end day  STILL office ANOTHER 4 years FUCK OBAMA  dumb ass nigger,1
word nigger I sure fuck appreciate defending dumb CUNT like,1
See issue one else tells group get past atrocity  comes slavery anything concerning Civil Rights era folks quick tell black people let go  I think guys stay lane ,1
Its favorite kind RT You know like black Dick  FUCK OBAMA  dumb ass nigger ,1
NM cool  HOT  We got like 4 5 weeks left  How fuck think Dumb amp  Dumber funny though  Niggers  smh,1
hmm  ask Was Kanye West PP loan given trump administration bribe Kanye get twitter announce candidacy President try persuade Black vote trump losing I put anything past grifting fuckers,1
I reveluv first stan account  I looking fellow reveluvs like rt one,1
Who  Sarah  She say anything long time black stans asked amplify black voices large platform  When time right  speak  amp  continues path education black issues far past moment  NEXT ,1
You dumb nigger fuck  nothing baseball,1
Malcolm X  said called Negro leaders PUPPETS PARROTS white liberals He said find one Negro leader controlled white liberals Video,1
dis guy dumb fuck  way I define  No vex abeg  Do worry  still bitch nigger,1
He still  You mad  RT oh  FUCK OBAMA  dumb ass nigger,1
Oh mad  ThatsTheShitIDontLike  gt  FUCK OBAMA  dumb ass nigger,1
Someone sounds mad  mad  RT FUCK OBAMA  dumb ass nigger,1
In video HSBC shows helped 14 states supported 100 families month s food supplies 133 families given livelihood support  Do really know many employees suffing  I one first resolve case justice ,1
big forhead first one frog LDHAKSLSLALLA I APPRECIATED YOU ARE HONESTY,1
first impression  Another sweet dolly  nickname head  Hiffi  One loveliest apis  honest  I like profile aloot  post  Suree,1
ill eat first born one,1
HAHAHAHA FUCK YOU DUMB ASS NIGGER  YOUR THE REASON US WHITES HATE BLACK PEOPLE Attention Seekers like ,1
welp  You madder Donald Trump Mitt Romney  FUCK OBAMA  dumb ass nigger,1
Ik  still getting point  This first time finished outside top 6 25 years  One season 8th overshadow 100 ones  I predict future  But ik Kroenke moving forward ,1
obama fuck look america get fuckt thanks  dumb nigger get fuck outta going win scumbag fuck,1
Your 3rd eye sixth sence DUMB FUCK  Its pineal gland  dumb nigger ,1
fuck dumb nigger,1
Shut fuck nigga  RT FUCK OBAMA  dumb ass nigger,1
You dumb asses deserve called niggers accepting rule reluctance  Dumb fucks,1
I looking anything dumb fuck  stupid porch monkey rt d lol stfu ugly nigger,1
Appreciation common every sport  Pakistan got standing ovation Chennai  Racism norm one sport  Pick one good incident look thousand chutiye  stick eating macchli ,1
I called Bassboy  garden boy  house negro  white zombie list endless ,1
saying blackpink much collab ridiculous  done 2 collabs far album  collab third overall first one THEIR album get fact straight people,1
using word nigger  considered ignorant dumb fuck ,1
And  Nigger  President Ha  RT FUCK OBAMA  dumb ass nigger,1
like  fuck I say I god dumb nigger  friend  know shit relationship mom ,1
Hey Hey Hey  Not  RT I Am sayin though jersey niggers spamming fuck outta RT Tired Dumb Ass DMs ,1
Why I grateful past white Americans anything black man  Like black people owe nothing country  country owes everything ,1
Dizzamn  RT  FUCK OBAMA  dumb ass nigger  Fuck yo mama bitch ,1
White people say dumb ass shit wonder  niggers  want knock fuck  stay In lane white bouls ,1
Stop calling niggers  Its like calling dumb fuck  Except  way offensive ,1
Fuck nigger ass  past times ya niggers we fuck ya want  stop living shaggy motto  dumb,1
IWishIHad energy beat d Fuck dumb ass niggers,1
white locals talking juice wrlds album  sad kobes death  etc talked breonna anything happening black community past months ,1
 NIGGERS yes NIGGERS ignorant asses flying neighborhood like children  Dumb FUCKS ,1
Fuck michael brown dumb nigger got deserved ,1
People African origin often called negros white men assume polite black  In fact Spanish word black corrupted racism usage blacks  ,1
YOU Brooklyn niggers working nerves  Dumb ass outfits  Get fuck together plz,1
I respect NFL player expect deanglo hall The eagles  Fuck eagles fuck deanglo hall dumb nigger self,1
It Mashabas tweet problem  way blacks twitter kneejerk defence black man violence white man  SA blacks  hatred whites exceeds anything justifiable past  You argue fool  He logic ,1
God pray one tries  Like videos I Am watching daily yte people calling black person nigger  Its absolutely disgusting much HATE people black people  God expose amp  meet final destination ,1
FUCK OBAMA  dumb ass nigger  father fucks regular oval shaped bitch,1
Racism wen select white clothes 2 wash first black colored ones  b racist  Wash dem 2gether  No long tinBarka Jumat ,1
HAHAHA FUCK YOU DUMB NIGGERS OF SEATTLE YOU SOUR LOSING FUCKs  Well unnecessary ,1
nigga nigga nigga nigga  fuck says NIGGA  NIGGER  people trippin bout dumb lil shit ,1
nigger nigga different meanings dumb fuck,1
butt nigger dumb fuck ass stain bowel queef honkey clonker fritz drooling diseased mucus God forsaken bottom lip looking like strumpet ass twat booger lip bitch hole fuck cunt hooserhausin yellowbellied flat foot chip tooth two dollar cuntly oaf,1
Kings okay Negros attacking white boy  called drop kicking little black girl  attempting drop kick white boy missed  ,1
I salute  get  I semi dark colored asian  cousin s black  chinese  albanian  russian  know racism  I undersatnd video ,1
Niggas hate apologizing always something need apologize,1
real mad RT YOU MAAD  RT This bitch mad Haa  FUCK OBAMA  dumb ass nigger,1
well mayo dumb fuck must really love niggers huh lmao like 8D,1
lmfaoo saw tweets saying one told first post,1
RT FUCK YOU DUMB NIGGER  JAGS SUCK FUCK YOU  lt  Wow ,1
Kanye West called white girl  brave  speaking  amp  speaking truth  But  grossly chastised intelligent black woman  To borrow lexicon Malcom X  slavery two Negroes  You house Negro field Negro  ,1
whateverr dumb  fuck nigger shit,1
Racism wash white clothes  First colored ones  Stop racism  wash together ,1
kno reason kind skip overdiscredit evolution southern schools racism  postcivil war 14  18 black  drop black blood  depending state use  colored  facilities  black hard determine,1
That skippeddid follow tutorial completely end  start building castle finished tutorial  My first one completely fine  But second one failed kind rush build castle,1
Words never say getteo cracker wacker fuck couch oh Nigger ya dumb,1
wait  legal  lol let live We another one RT You mad  FUCK OBAMA  dumb ass nigger,1
Fuck obama dumb black nigger,1
You Are right first one like dudes finished mouth,1
For al dumb FUCKS Time line use word Nigger,1
spell  fuck  right dumb nigger,1
Apologies  let us step back moment I believe speaking past  I looking anything  I seeing chart used imply cops shoot black people racial category  That statement true  technically  graph shows,1
FUCK OBAMA  dumb ass nigger You must live twitter  Racism haunts real  nigger  world ,1
lost fuck going give  RT see  dumb nigger deserve burned,1
Your fucking little nigger brood assholes fucking dumb  brothers says I fuck hell ,1
actually working way escalating issue last two days reply told first one getting plenty issues Myntra,1
No nigger  idol wishes White  The fuck outta  dumb coongt ,1
You 2 dumb ugly fuck nigger name wayne amp  ugly ass chris black brown positive positive red ugly ass wayne pictwittercomGco24jHrCN,1
